Epochs,Loss,F1
191,0.0008018943884009766,1.0
192,0.0007898985694030436,1.0
193,0.0007788632133797996,1.0
194,0.0007685905257593622,1.0
195,0.0007591281737245978,1.0
196,0.000748638180060413,1.0
197,0.0007386001277077381,1.0
198,0.0007290233427168725,1.0
199,0.0007205419825494857,1.0
200,0.0007098308991951727,1.0
201,0.0006996968674225662,1.0
202,0.0006908108643416049,1.0
203,0.000681272869892255,1.0
204,0.0006731817972218453,1.0
205,0.000663984162400547,1.0
206,0.0006556771502662523,1.0
207,0.0006470322473256859,1.0
208,0.0006392521861107354,1.0
209,0.000630467919085007,1.0
210,0.0006223543383785722,1.0
211,0.0006156156232904063,1.0
212,0.0006071103876492742,1.0
213,0.0005986604614933565,1.0
214,0.0005917885238581483,1.0
215,0.0005843016376734847,1.0
216,0.0005776769210442237,1.0
217,0.0005702694786646045,1.0
218,0.0005635017115416056,1.0
219,0.000556807981795899,1.0
220,0.0005504838199830262,1.0
221,0.000544172890757517,1.0
222,0.0005366145078449891,1.0
223,0.0005295377694658858,1.0
224,0.0005233561099918971,1.0
225,0.0005178649375744942,1.0
226,0.000511048642858926,1.0
227,0.0005059121164724865,1.0
228,0.0004992922300932915,1.0
229,0.0004934835673721509,1.0
230,0.0004884373611811697,1.0
231,0.0004832882644789315,1.0
232,0.0004775630208847059,1.0
233,0.000472030243616047,1.0
234,0.00046624262981937034,1.0
235,0.00046119027674830103,1.0
236,0.00045649179302733396,1.0
237,0.00045074979739048325,1.0
238,0.0004453834203785104,1.0
239,0.0004407062956351473,1.0
240,0.00043640962785264706,1.0
241,0.00043126075398376186,1.0
242,0.00042681535819118313,1.0
243,0.00042160519030841776,1.0
244,0.00041720767623303014,1.0
245,0.00041259218889888263,1.0
246,0.00040823982524476577,1.0
247,0.00040443328203350467,1.0
248,0.00039958869459446526,1.0
249,0.00039501770811236855,1.0
250,0.00039099154558861615,1.0
251,0.0003870887901957959,1.0
252,0.0003828211957410109,1.0
253,0.0003787494481435022,1.0
254,0.0003745142533711518,1.0
255,0.0003705424834074768,1.0
256,0.00036685895968790685,1.0
257,0.00036251157874582577,1.0
258,0.0003589567641560694,1.0
259,0.00035485578853737494,1.0
260,0.00035141755764527265,1.0
261,0.00034771770456639664,1.0
262,0.00034438189817176086,1.0
263,0.00034132079831136373,1.0
264,0.0003375515679360391,1.0
265,0.00033444730100713277,1.0
266,0.00033070630799970956,1.0
267,0.00032758223845292286,1.0
268,0.0003243029109181696,1.0
269,0.0003212865616237899,1.0
270,0.0003183974467680666,1.0
271,0.00031500700168016405,1.0
272,0.0003120042596597758,1.0
273,0.00030872258059553225,1.0
274,0.0003057245616150141,1.0
275,0.00030288383937544317,1.0
276,0.0002996768954875821,1.0
277,0.00029691639685426276,1.0
278,0.00029375121929474987,1.0
279,0.0002910379272327215,1.0
280,0.00028864290861100597,1.0
281,0.00028555745488267133,1.0
282,0.00028321133607441944,1.0
283,0.0002801545440140559,1.0
284,0.0002776472487153401,1.0
285,0.0002748844990107895,1.0
286,0.0002724707874947069,1.0
287,0.00027023805115986363,1.0
288,0.0002675270717033958,1.0
289,0.0002651209712620847,1.0
290,0.00026290443530859397,1.0
291,0.00026011785892744764,1.0
292,0.0002578108611971022,1.0
293,0.0002551133609944358,1.0
294,0.0002528206966169445,1.0
295,0.00025044107614782834,1.0
296,0.00024829134276294686,1.0
297,0.00024618416374985725,1.0
298,0.00024400505982735934,1.0
299,0.00024193055428176524,1.0
